Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Coded_item,Encoded_item,Encoded_area
4896,Bulgaria,Wheat,2002,30123,608.0,2618.5,9.6,5,5,49
4897,Bulgaria,Maize,2004,55400,608.0,2361.0,9.18,0,0,49
4898,Bulgaria,Potatoes,2004,186855,608.0,2361.0,9.18,1,1,49
4899,Bulgaria,"Rice, paddy",2004,49596,608.0,2361.0,9.18,2,2,49
4900,Bulgaria,Sorghum,2004,20997,608.0,2361.0,9.18,3,3,49
4901,Bulgaria,Soybeans,2004,18768,608.0,2361.0,9.18,4,4,49
4902,Bulgaria,Wheat,2004,38100,608.0,2361.0,9.18,5,5,49
4903,Bulgaria,Maize,2005,53085,608.0,2232.25,8.58,0,0,49
4904,Bulgaria,Potatoes,2005,156448,608.0,2232.25,8.58,1,1,49
4905,Bulgaria,"Rice, paddy",2005,44801,608.0,2232.25,8.58,2,2,49
4906,Bulgaria,Sorghum,2005,20400,608.0,2232.25,8.58,3,3,49
4907,Bulgaria,Soybeans,2005,22239,608.0,2232.25,8.58,4,4,49
4908,Bulgaria,Wheat,2005,31567,608.0,2232.25,8.58,5,5,49
4909,Bulgaria,Maize,2006,45328,608.0,2103.5,9.08,0,0,49
4910,Bulgaria,Potatoes,2006,157758,608.0,2103.5,9.08,1,1,49
4911,Bulgaria,"Rice, paddy",2006,44080,608.0,2103.5,9.08,2,2,49
4912,Bulgaria,Sorghum,2006,22752,608.0,2103.5,9.08,3,3,49
4913,Bulgaria,Soybeans,2006,15568,608.0,2103.5,9.08,4,4,49
4914,Bulgaria,Wheat,2006,34026,608.0,2103.5,9.08,5,5,49
4915,Bulgaria,Maize,2007,61244,608.0,1974.75,10.23,0,0,49
4916,Bulgaria,Potatoes,2007,133197,608.0,1974.75,10.23,1,1,49
4917,Bulgaria,"Rice, paddy",2007,46447,608.0,1974.75,10.23,2,2,49
4918,Bulgaria,Sorghum,2007,11108,608.0,1974.75,10.23,3,3,49
4919,Bulgaria,Soybeans,2007,6018,608.0,1974.75,10.23,4,4,49
4920,Bulgaria,Wheat,2007,21973,608.0,1974.75,10.23,5,5,49
4921,Bulgaria,Maize,2008,41548,608.0,1846.0,9.9,0,0,49
4922,Bulgaria,Potatoes,2008,162618,608.0,1846.0,9.9,1,1,49
4923,Bulgaria,"Rice, paddy",2008,49621,608.0,1846.0,9.9,2,2,49
4924,Bulgaria,Sorghum,2008,19316,608.0,1846.0,9.9,3,3,49
4925,Bulgaria,Soybeans,2008,13358,608.0,1846.0,9.9,4,4,49
4926,Bulgaria,Wheat,2008,41674,608.0,1846.0,9.9,5,5,49
4927,Bulgaria,Maize,2009,47071,608.0,1717.25,9.74,0,0,49
4928,Bulgaria,Potatoes,2009,165508,608.0,1717.25,9.74,1,1,49
4929,Bulgaria,"Rice, paddy",2009,52263,608.0,1717.25,9.74,2,2,49
4930,Bulgaria,Sorghum,2009,24836,608.0,1717.25,9.74,3,3,49
4931,Bulgaria,Soybeans,2009,9662,608.0,1717.25,9.74,4,4,49
4932,Bulgaria,Wheat,2009,31873,608.0,1717.25,9.74,5,5,49
4933,Bulgaria,Maize,2010,62512,608.0,1588.5,9.65,0,0,49
4934,Bulgaria,Potatoes,2010,181967,608.0,1588.5,9.65,1,1,49
4935,Bulgaria,"Rice, paddy",2010,47952,608.0,1588.5,9.65,2,2,49
4936,Bulgaria,Sorghum,2010,24314,608.0,1588.5,9.65,3,3,49
4937,Bulgaria,Soybeans,2010,22717,608.0,1588.5,9.65,4,4,49
4938,Bulgaria,Wheat,2010,36185,608.0,1588.5,9.65,5,5,49
4939,Bulgaria,Maize,2011,55310,608.0,1459.75,9.17,0,0,49
4940,Bulgaria,Potatoes,2011,143236,608.0,1459.75,9.17,1,1,49
4941,Bulgaria,"Rice, paddy",2011,50563,608.0,1459.75,9.17,2,2,49
4942,Bulgaria,Sorghum,2011,19536,608.0,1459.75,9.17,3,3,49
4943,Bulgaria,Soybeans,2011,11565,608.0,1459.75,9.17,4,4,49
4944,Bulgaria,Wheat,2011,39197,608.0,1459.75,9.17,5,5,49
4945,Bulgaria,Maize,2012,36800,608.0,1331.0,9.99,0,0,49
4946,Bulgaria,Potatoes,2012,101515,608.0,1331.0,9.99,1,1,49
4947,Bulgaria,"Rice, paddy",2012,55605,608.0,1331.0,9.99,2,2,49
4948,Bulgaria,Sorghum,2012,20205,608.0,1331.0,9.99,3,3,49
4949,Bulgaria,Soybeans,2012,7903,608.0,1331.0,9.99,4,4,49
4950,Bulgaria,Wheat,2012,37596,608.0,1331.0,9.99,5,5,49
4951,Bulgaria,Maize,2013,63943,608.0,1197.0,11.26,0,0,49
4952,Bulgaria,Potatoes,2013,146125,608.0,1197.0,11.26,1,1,49
4953,Bulgaria,"Rice, paddy",2013,54945,608.0,1197.0,11.26,2,2,49
4954,Bulgaria,Sorghum,2013,26792,608.0,1197.0,11.26,3,3,49
4955,Bulgaria,Soybeans,2013,17976,608.0,1197.0,11.26,4,4,49
4956,Bulgaria,Wheat,2013,41885,608.0,1197.0,11.26,5,5,49
4957,Burkina Faso,Cassava,1990,29600,748.0,29.1,28.77,6,6,73
4958,Burkina Faso,Maize,1990,14612,748.0,29.1,28.77,0,0,73
4959,Burkina Faso,Potatoes,1990,61985,748.0,29.1,28.77,1,1,73
4960,Burkina Faso,"Rice, paddy",1990,20783,748.0,29.1,28.77,2,2,73
4961,Burkina Faso,Sorghum,1990,5827,748.0,29.1,28.77,3,3,73
4962,Burkina Faso,Soybeans,1990,4667,748.0,29.1,28.77,4,4,73
4963,Burkina Faso,Sweet potatoes,1990,67598,748.0,29.1,28.77,7,7,73
4964,Burkina Faso,Yams,1990,66250,748.0,29.1,28.77,9,9,73
4965,Burkina Faso,Cassava,1991,24558,748.0,29.1,28.4,6,6,73
4966,Burkina Faso,Maize,1991,16868,748.0,29.1,28.4,0,0,73
4967,Burkina Faso,Potatoes,1991,61898,748.0,29.1,28.4,1,1,73
4968,Burkina Faso,"Rice, paddy",1991,21444,748.0,29.1,28.4,2,2,73
4969,Burkina Faso,Sorghum,1991,9092,748.0,29.1,28.4,3,3,73
4970,Burkina Faso,Soybeans,1991,5000,748.0,29.1,28.4,4,4,73
4971,Burkina Faso,Sweet potatoes,1991,55862,748.0,29.1,28.4,7,7,73
4972,Burkina Faso,Yams,1991,60833,748.0,29.1,28.4,9,9,73
4973,Burkina Faso,Cassava,1992,21429,748.0,29.1,28.06,6,6,73
4974,Burkina Faso,Maize,1992,15238,748.0,29.1,28.06,0,0,73
4975,Burkina Faso,Potatoes,1992,60637,748.0,29.1,28.06,1,1,73
4976,Burkina Faso,"Rice, paddy",1992,18831,748.0,29.1,28.06,2,2,73
4977,Burkina Faso,Sorghum,1992,9437,748.0,29.1,28.06,3,3,73
4978,Burkina Faso,Soybeans,1992,5882,748.0,29.1,28.06,4,4,73
4979,Burkina Faso,Sweet potatoes,1992,56904,748.0,29.1,28.06,7,7,73
4980,Burkina Faso,Yams,1992,11475,748.0,29.1,28.06,9,9,73
4981,Burkina Faso,Cassava,1993,19455,748.0,17.0,28.58,6,6,73
4982,Burkina Faso,Maize,1993,13722,748.0,17.0,28.58,0,0,73
4983,Burkina Faso,Potatoes,1993,62308,748.0,17.0,28.58,1,1,73
4984,Burkina Faso,"Rice, paddy",1993,21630,748.0,17.0,28.58,2,2,73
4985,Burkina Faso,Sorghum,1993,11027,748.0,17.0,28.58,3,3,73
4986,Burkina Faso,Soybeans,1993,14628,748.0,17.0,28.58,4,4,73
4987,Burkina Faso,Sweet potatoes,1993,50965,748.0,17.0,28.58,7,7,73
4988,Burkina Faso,Yams,1993,59603,748.0,17.0,28.58,9,9,73
4989,Burkina Faso,Cassava,1994,20000,748.0,6.0,28.0,6,6,73
4990,Burkina Faso,Maize,1994,16042,748.0,6.0,28.0,0,0,73
4991,Burkina Faso,Potatoes,1994,61538,748.0,6.0,28.0,1,1,73
4992,Burkina Faso,"Rice, paddy",1994,19582,748.0,6.0,28.0,2,2,73
4993,Burkina Faso,Sorghum,1994,7793,748.0,6.0,28.0,3,3,73
4994,Burkina Faso,Soybeans,1994,9595,748.0,6.0,28.0,4,4,73
4995,Burkina Faso,Sweet potatoes,1994,55351,748.0,6.0,28.0,7,7,73
4996,Burkina Faso,Yams,1994,53043,748.0,6.0,28.0,9,9,73
4997,Burkina Faso,Cassava,1995,20000,748.0,3.04,28.46,6,6,73
4998,Burkina Faso,Maize,1995,11441,748.0,3.04,28.46,0,0,73
4999,Burkina Faso,Potatoes,1995,62500,748.0,3.04,28.46,1,1,73
5000,Burkina Faso,"Rice, paddy",1995,19249,748.0,3.04,28.46,2,2,73
5001,Burkina Faso,Sorghum,1995,8758,748.0,3.04,28.46,3,3,73
5002,Burkina Faso,Soybeans,1995,27319,748.0,3.04,28.46,4,4,73
5003,Burkina Faso,Sweet potatoes,1995,36755,748.0,3.04,28.46,7,7,73
5004,Burkina Faso,Yams,1995,69212,748.0,3.04,28.46,9,9,73
5005,Burkina Faso,Cassava,1996,20489,748.0,39.16,28.74,6,6,73
5006,Burkina Faso,Maize,1996,15521,748.0,39.16,28.74,0,0,73
5007,Burkina Faso,Potatoes,1996,28605,748.0,39.16,28.74,1,1,73
5008,Burkina Faso,"Rice, paddy",1996,23883,748.0,39.16,28.74,2,2,73
5009,Burkina Faso,Sorghum,1996,9095,748.0,39.16,28.74,3,3,73
5010,Burkina Faso,Soybeans,1996,10710,748.0,39.16,28.74,4,4,73
5011,Burkina Faso,Sweet potatoes,1996,62201,748.0,39.16,28.74,7,7,73
5012,Burkina Faso,Yams,1996,73799,748.0,39.16,28.74,9,9,73
5013,Burkina Faso,Cassava,1997,20557,748.0,75.29,28.52,6,6,73
5014,Burkina Faso,Maize,1997,15185,748.0,75.29,28.52,0,0,73
5015,Burkina Faso,Potatoes,1997,23981,748.0,75.29,28.52,1,1,73
5016,Burkina Faso,"Rice, paddy",1997,15750,748.0,75.29,28.52,2,2,73
5017,Burkina Faso,Sorghum,1997,6804,748.0,75.29,28.52,3,3,73
5018,Burkina Faso,Soybeans,1997,9514,748.0,75.29,28.52,4,4,73
5019,Burkina Faso,Sweet potatoes,1997,52003,748.0,75.29,28.52,7,7,73
5020,Burkina Faso,Yams,1997,69169,748.0,75.29,28.52,9,9,73
5021,Burkina Faso,Cassava,1998,20706,748.0,111.41,28.95,6,6,73
5022,Burkina Faso,Maize,1998,13919,748.0,111.41,28.95,0,0,73
5023,Burkina Faso,Potatoes,1998,24321,748.0,111.41,28.95,1,1,73
5024,Burkina Faso,"Rice, paddy",1998,19388,748.0,111.41,28.95,2,2,73
5025,Burkina Faso,Sorghum,1998,8541,748.0,111.41,28.95,3,3,73
5026,Burkina Faso,Soybeans,1998,10308,748.0,111.41,28.95,4,4,73
5027,Burkina Faso,Sweet potatoes,1998,56110,748.0,111.41,28.95,7,7,73
5028,Burkina Faso,Yams,1998,66929,748.0,111.41,28.95,9,9,73
5029,Burkina Faso,Cassava,1999,20902,748.0,93.43,28.45,6,6,73
5030,Burkina Faso,Maize,1999,16241,748.0,93.43,28.45,0,0,73
5031,Burkina Faso,Potatoes,1999,22000,748.0,93.43,28.45,1,1,73
5032,Burkina Faso,"Rice, paddy",1999,24824,748.0,93.43,28.45,2,2,73
5033,Burkina Faso,Sorghum,1999,8857,748.0,93.43,28.45,3,3,73
5034,Burkina Faso,Soybeans,1999,13310,748.0,93.43,28.45,4,4,73
5035,Burkina Faso,Sweet potatoes,1999,84033,748.0,93.43,28.45,7,7,73
5036,Burkina Faso,Yams,1999,65350,748.0,93.43,28.45,9,9,73
5037,Burkina Faso,Cassava,2000,21037,748.0,75.44,28.6,6,6,73
5038,Burkina Faso,Maize,2000,17543,748.0,75.44,28.6,0,0,73
5039,Burkina Faso,Potatoes,2000,21233,748.0,75.44,28.6,1,1,73
5040,Burkina Faso,"Rice, paddy",2000,25675,748.0,75.44,28.6,2,2,73
5041,Burkina Faso,Sorghum,2000,8295,748.0,75.44,28.6,3,3,73
5042,Burkina Faso,Soybeans,2000,8519,748.0,75.44,28.6,4,4,73
5043,Burkina Faso,Sweet potatoes,2000,133168,748.0,75.44,28.6,7,7,73
5044,Burkina Faso,Yams,2000,82928,748.0,75.44,28.6,9,9,73
5045,Burkina Faso,Cassava,2001,21388,748.0,57.46,28.77,6,6,73
5046,Burkina Faso,Maize,2001,18115,748.0,57.46,28.77,0,0,73
5047,Burkina Faso,Potatoes,2001,15852,748.0,57.46,28.77,1,1,73
5048,Burkina Faso,"Rice, paddy",2001,18795,748.0,57.46,28.77,2,2,73
5049,Burkina Faso,Sorghum,2001,9278,748.0,57.46,28.77,3,3,73
5050,Burkina Faso,Soybeans,2001,13053,748.0,57.46,28.77,4,4,73
5051,Burkina Faso,Sweet potatoes,2001,78415,748.0,57.46,28.77,7,7,73
5052,Burkina Faso,Yams,2001,69481,748.0,57.46,28.77,9,9,73
5053,Burkina Faso,Cassava,2002,21551,748.0,39.47,28.97,6,6,73
5054,Burkina Faso,Maize,2002,17381,748.0,39.47,28.97,0,0,73
5055,Burkina Faso,Potatoes,2002,20527,748.0,39.47,28.97,1,1,73
5056,Burkina Faso,"Rice, paddy",2002,19010,748.0,39.47,28.97,2,2,73
5057,Burkina Faso,Sorghum,2002,9252,748.0,39.47,28.97,3,3,73
5058,Burkina Faso,Soybeans,2002,11119,748.0,39.47,28.97,4,4,73
5059,Burkina Faso,Sweet potatoes,2002,61708,748.0,39.47,28.97,7,7,73
5060,Burkina Faso,Yams,2002,83373,748.0,39.47,28.97,9,9,73
5061,Burkina Faso,Cassava,2004,22411,748.0,1.28,28.9,6,6,73
5062,Burkina Faso,Maize,2004,12666,748.0,1.28,28.9,0,0,73
5063,Burkina Faso,Potatoes,2004,18849,748.0,1.28,28.9,1,1,73
5064,Burkina Faso,"Rice, paddy",2004,15047,748.0,1.28,28.9,2,2,73
5065,Burkina Faso,Sorghum,2004,9731,748.0,1.28,28.9,3,3,73
5066,Burkina Faso,Soybeans,2004,11545,748.0,1.28,28.9,4,4,73
5067,Burkina Faso,Sweet potatoes,2004,69167,748.0,1.28,28.9,7,7,73
5068,Burkina Faso,Yams,2004,74208,748.0,1.28,28.9,9,9,73
5069,Burkina Faso,Cassava,2005,21952,748.0,92.21,29.18,6,6,73
5070,Burkina Faso,Maize,2005,18058,748.0,92.21,29.18,0,0,73
5071,Burkina Faso,Potatoes,2005,20000,748.0,92.21,29.18,1,1,73
5072,Burkina Faso,"Rice, paddy",2005,17791,748.0,92.21,29.18,2,2,73
5073,Burkina Faso,Sorghum,2005,10919,748.0,92.21,29.18,3,3,73
5074,Burkina Faso,Soybeans,2005,17025,748.0,92.21,29.18,4,4,73
5075,Burkina Faso,Sweet potatoes,2005,83331,748.0,92.21,29.18,7,7,73
5076,Burkina Faso,Yams,2005,75306,748.0,92.21,29.18,9,9,73
5077,Burkina Faso,Cassava,2006,21316,748.0,109.24,28.92,6,6,73
5078,Burkina Faso,Maize,2006,19444,748.0,109.24,28.92,0,0,73
5079,Burkina Faso,Potatoes,2006,20000,748.0,109.24,28.92,1,1,73
5080,Burkina Faso,"Rice, paddy",2006,25724,748.0,109.24,28.92,2,2,73
5081,Burkina Faso,Sorghum,2006,11393,748.0,109.24,28.92,3,3,73
5082,Burkina Faso,Soybeans,2006,11421,748.0,109.24,28.92,4,4,73
5083,Burkina Faso,Sweet potatoes,2006,125728,748.0,109.24,28.92,7,7,73
5084,Burkina Faso,Yams,2006,85482,748.0,109.24,28.92,9,9,73
5085,Burkina Faso,Cassava,2007,23030,748.0,292.05,28.96,6,6,73
5086,Burkina Faso,Maize,2007,11736,748.0,292.05,28.96,0,0,73
5087,Burkina Faso,Potatoes,2007,20000,748.0,292.05,28.96,1,1,73
5088,Burkina Faso,"Rice, paddy",2007,17002,748.0,292.05,28.96,2,2,73
5089,Burkina Faso,Sorghum,2007,9374,748.0,292.05,28.96,3,3,73
5090,Burkina Faso,Soybeans,2007,11250,748.0,292.05,28.96,4,4,73
5091,Burkina Faso,Sweet potatoes,2007,90640,748.0,292.05,28.96,7,7,73
5092,Burkina Faso,Yams,2007,65200,748.0,292.05,28.96,9,9,73
5093,Burkina Faso,Cassava,2008,19060,748.0,190.92,28.4,6,6,73
5094,Burkina Faso,Maize,2008,16662,748.0,190.92,28.4,0,0,73
5095,Burkina Faso,Potatoes,2008,17954,748.0,190.92,28.4,1,1,73
5096,Burkina Faso,"Rice, paddy",2008,24355,748.0,190.92,28.4,2,2,73
5097,Burkina Faso,Sorghum,2008,9859,748.0,190.92,28.4,3,3,73
5098,Burkina Faso,Soybeans,2008,27290,748.0,190.92,28.4,4,4,73
5099,Burkina Faso,Sweet potatoes,2008,110907,748.0,190.92,28.4,7,7,73
5100,Burkina Faso,Yams,2008,71895,748.0,190.92,28.4,9,9,73
5101,Burkina Faso,Cassava,2009,17452,748.0,132.3,29.05,6,6,73
5102,Burkina Faso,Maize,2009,15286,748.0,132.3,29.05,0,0,73
5103,Burkina Faso,Potatoes,2009,18111,748.0,132.3,29.05,1,1,73
5104,Burkina Faso,"Rice, paddy",2009,23154,748.0,132.3,29.05,2,2,73
5105,Burkina Faso,Sorghum,2009,9204,748.0,132.3,29.05,3,3,73
5106,Burkina Faso,Soybeans,2009,14542,748.0,132.3,29.05,4,4,73
5107,Burkina Faso,Sweet potatoes,2009,126965,748.0,132.3,29.05,7,7,73
5108,Burkina Faso,Yams,2009,94186,748.0,132.3,29.05,9,9,73
5109,Burkina Faso,Cassava,2010,15659,748.0,442.89,29.17,6,6,73
5110,Burkina Faso,Maize,2010,14342,748.0,442.89,29.17,0,0,73
5111,Burkina Faso,Potatoes,2010,18998,748.0,442.89,29.17,1,1,73
5112,Burkina Faso,"Rice, paddy",2010,20238,748.0,442.89,29.17,2,2,73
5113,Burkina Faso,Sorghum,2010,10036,748.0,442.89,29.17,3,3,73
5114,Burkina Faso,Soybeans,2010,12562,748.0,442.89,29.17,4,4,73
5115,Burkina Faso,Sweet potatoes,2010,102743,748.0,442.89,29.17,7,7,73
5116,Burkina Faso,Yams,2010,66518,748.0,442.89,29.17,9,9,73
5117,Burkina Faso,Cassava,2011,13548,748.0,843.0,29.03,6,6,73
5118,Burkina Faso,Maize,2011,15356,748.0,843.0,29.03,0,0,73
5119,Burkina Faso,Potatoes,2011,19159,748.0,843.0,29.03,1,1,73
5120,Burkina Faso,"Rice, paddy",2011,17676,748.0,843.0,29.03,2,2,73
5121,Burkina Faso,Sorghum,2011,8952,748.0,843.0,29.03,3,3,73
5122,Burkina Faso,Soybeans,2011,8873,748.0,843.0,29.03,4,4,73
5123,Burkina Faso,Sweet potatoes,2011,190326,748.0,843.0,29.03,7,7,73
5124,Burkina Faso,Yams,2011,74827,748.0,843.0,29.03,9,9,73
5125,Burkina Faso,Cassava,2012,13636,748.0,843.0,28.67,6,6,73
5126,Burkina Faso,Maize,2012,18386,748.0,843.0,28.67,0,0,73
5127,Burkina Faso,Potatoes,2012,19320,748.0,843.0,28.67,1,1,73
5128,Burkina Faso,"Rice, paddy",2012,23336,748.0,843.0,28.67,2,2,73
5129,Burkina Faso,Sorghum,2012,10755,748.0,843.0,28.67,3,3,73
5130,Burkina Faso,Soybeans,2012,10949,748.0,843.0,28.67,4,4,73
5131,Burkina Faso,Sweet potatoes,2012,83073,748.0,843.0,28.67,7,7,73
5132,Burkina Faso,Yams,2012,90785,748.0,843.0,28.67,9,9,73
5133,Burkina Faso,Cassava,2013,13594,748.0,843.0,29.41,6,6,73
5134,Burkina Faso,Maize,2013,17353,748.0,843.0,29.41,0,0,73
5135,Burkina Faso,Potatoes,2013,19481,748.0,843.0,29.41,1,1,73
5136,Burkina Faso,"Rice, paddy",2013,21993,748.0,843.0,29.41,2,2,73
5137,Burkina Faso,Sorghum,2013,10409,748.0,843.0,29.41,3,3,73
5138,Burkina Faso,Soybeans,2013,13512,748.0,843.0,29.41,4,4,73
5139,Burkina Faso,Sweet potatoes,2013,146793,748.0,843.0,29.41,7,7,73
5140,Burkina Faso,Yams,2013,58594,748.0,843.0,29.41,9,9,73
5141,Burundi,Cassava,1990,88969,1274.0,92.08,21.15,6,6,94
5142,Burundi,Maize,1990,13540,1274.0,92.08,21.15,0,0,94
5143,Burundi,Potatoes,1990,34836,1274.0,92.08,21.15,1,1,94
5144,Burundi,"Rice, paddy",1990,33333,1274.0,92.08,21.15,2,2,94
5145,Burundi,Sorghum,1990,10983,1274.0,92.08,21.15,3,3,94
5146,Burundi,Soybeans,1990,10000,1274.0,92.08,21.15,4,4,94
5147,Burundi,Sweet potatoes,1990,64427,1274.0,92.08,21.15,7,7,94
5148,Burundi,Wheat,1990,7478,1274.0,92.08,21.15,5,5,94
5149,Burundi,Yams,1990,57576,1274.0,92.08,21.15,9,9,94
5150,Burundi,Cassava,1991,89785,1274.0,92.08,20.97,6,6,94
5151,Burundi,Maize,1991,13887,1274.0,92.08,20.97,0,0,94
5152,Burundi,Potatoes,1991,32454,1274.0,92.08,20.97,1,1,94
5153,Burundi,"Rice, paddy",1991,30923,1274.0,92.08,20.97,2,2,94
5154,Burundi,Sorghum,1991,11241,1274.0,92.08,20.97,3,3,94
5155,Burundi,Soybeans,1991,10000,1274.0,92.08,20.97,4,4,94
5156,Burundi,Sweet potatoes,1991,64810,1274.0,92.08,20.97,7,7,94
5157,Burundi,Wheat,1991,7333,1274.0,92.08,20.97,5,5,94
5158,Burundi,Yams,1991,55714,1274.0,92.08,20.97,9,9,94
5159,Burundi,Cassava,1992,92046,1274.0,92.08,21.31,6,6,94
5160,Burundi,Maize,1992,14218,1274.0,92.08,21.31,0,0,94
5161,Burundi,Potatoes,1992,33357,1274.0,92.08,21.31,1,1,94
5162,Burundi,"Rice, paddy",1992,31077,1274.0,92.08,21.31,2,2,94
5163,Burundi,Sorghum,1992,11517,1274.0,92.08,21.31,3,3,94
5164,Burundi,Soybeans,1992,8943,1274.0,92.08,21.31,4,4,94
5165,Burundi,Sweet potatoes,1992,63418,1274.0,92.08,21.31,7,7,94
5166,Burundi,Wheat,1992,7120,1274.0,92.08,21.31,5,5,94
5167,Burundi,Yams,1992,55479,1274.0,92.08,21.31,9,9,94
5168,Burundi,Cassava,1993,90264,1274.0,96.99,21.17,6,6,94
5169,Burundi,Maize,1993,14342,1274.0,96.99,21.17,0,0,94
5170,Burundi,Potatoes,1993,28125,1274.0,96.99,21.17,1,1,94
5171,Burundi,"Rice, paddy",1993,31398,1274.0,96.99,21.17,2,2,94
5172,Burundi,Sorghum,1993,11259,1274.0,96.99,21.17,3,3,94
5173,Burundi,Soybeans,1993,8694,1274.0,96.99,21.17,4,4,94
5174,Burundi,Sweet potatoes,1993,64762,1274.0,96.99,21.17,7,7,94
5175,Burundi,Wheat,1993,7748,1274.0,96.99,21.17,5,5,94
5176,Burundi,Yams,1993,55547,1274.0,96.99,21.17,9,9,94
5177,Burundi,Cassava,1994,87884,1274.0,84.45,21.25,6,6,94
5178,Burundi,Maize,1994,12276,1274.0,84.45,21.25,0,0,94
5179,Burundi,Potatoes,1994,29453,1274.0,84.45,21.25,1,1,94
5180,Burundi,"Rice, paddy",1994,31099,1274.0,84.45,21.25,2,2,94
5181,Burundi,Sorghum,1994,9938,1274.0,84.45,21.25,3,3,94
5182,Burundi,Soybeans,1994,8000,1274.0,84.45,21.25,4,4,94
5183,Burundi,Sweet potatoes,1994,60149,1274.0,84.45,21.25,7,7,94
5184,Burundi,Wheat,1994,8824,1274.0,84.45,21.25,5,5,94
5185,Burundi,Yams,1994,55734,1274.0,84.45,21.25,9,9,94
5186,Burundi,Cassava,1995,86870,1274.0,144.2,21.55,6,6,94
5187,Burundi,Maize,1995,12752,1274.0,144.2,21.55,0,0,94
5188,Burundi,Potatoes,1995,29691,1274.0,144.2,21.55,1,1,94
5189,Burundi,"Rice, paddy",1995,26819,1274.0,144.2,21.55,2,2,94
5190,Burundi,Sorghum,1995,13168,1274.0,144.2,21.55,3,3,94
5191,Burundi,Soybeans,1995,8368,1274.0,144.2,21.55,4,4,94
5192,Burundi,Sweet potatoes,1995,61230,1274.0,144.2,21.55,7,7,94
5193,Burundi,Wheat,1995,7440,1274.0,144.2,21.55,5,5,94
5194,Burundi,Yams,1995,55955,1274.0,144.2,21.55,9,9,94
5195,Burundi,Cassava,1996,85779,1274.0,207.1,21.18,6,6,94
5196,Burundi,Maize,1996,13133,1274.0,207.1,21.18,0,0,94
5197,Burundi,Potatoes,1996,28825,1274.0,207.1,21.18,1,1,94
5198,Burundi,"Rice, paddy",1996,27873,1274.0,207.1,21.18,2,2,94
5199,Burundi,Sorghum,1996,13206,1274.0,207.1,21.18,3,3,94
5200,Burundi,Soybeans,1996,8305,1274.0,207.1,21.18,4,4,94
5201,Burundi,Sweet potatoes,1996,62061,1274.0,207.1,21.18,7,7,94
5202,Burundi,Wheat,1996,7728,1274.0,207.1,21.18,5,5,94
5203,Burundi,Yams,1996,56264,1274.0,207.1,21.18,9,9,94
5204,Burundi,Cassava,1997,86182,1274.0,117.56,21.51,6,6,94
5205,Burundi,Maize,1997,12608,1274.0,117.56,21.51,0,0,94
5206,Burundi,Potatoes,1997,32397,1274.0,117.56,21.51,1,1,94
5207,Burundi,"Rice, paddy",1997,32551,1274.0,117.56,21.51,2,2,94
5208,Burundi,Sorghum,1997,12401,1274.0,117.56,21.51,3,3,94
5209,Burundi,Soybeans,1997,8282,1274.0,117.56,21.51,4,4,94
5210,Burundi,Sweet potatoes,1997,61879,1274.0,117.56,21.51,7,7,94
5211,Burundi,Wheat,1997,7742,1274.0,117.56,21.51,5,5,94
5212,Burundi,Yams,1997,56226,1274.0,117.56,21.51,9,9,94
5213,Burundi,Cassava,1998,88820,1274.0,107.29,21.56,6,6,94
5214,Burundi,Maize,1998,11463,1274.0,107.29,21.56,0,0,94
5215,Burundi,Potatoes,1998,25950,1274.0,107.29,21.56,1,1,94
5216,Burundi,"Rice, paddy",1998,29927,1274.0,107.29,21.56,2,2,94
5217,Burundi,Sorghum,1998,12487,1274.0,107.29,21.56,3,3,94
5218,Burundi,Soybeans,1998,8000,1274.0,107.29,21.56,4,4,94
5219,Burundi,Sweet potatoes,1998,59048,1274.0,107.29,21.56,7,7,94
5220,Burundi,Wheat,1998,8148,1274.0,107.29,21.56,5,5,94
5221,Burundi,Yams,1998,56668,1274.0,107.29,21.56,9,9,94
5222,Burundi,Cassava,1999,88212,1274.0,150.24,21.01,6,6,94
5223,Burundi,Maize,1999,11192,1274.0,150.24,21.01,0,0,94
5224,Burundi,Potatoes,1999,24393,1274.0,150.24,21.01,1,1,94
5225,Burundi,"Rice, paddy",1999,32572,1274.0,150.24,21.01,2,2,94
5226,Burundi,Sorghum,1999,11998,1274.0,150.24,21.01,3,3,94
5227,Burundi,Soybeans,1999,7778,1274.0,150.24,21.01,4,4,94
5228,Burundi,Sweet potatoes,1999,65551,1274.0,150.24,21.01,7,7,94
5229,Burundi,Wheat,1999,7085,1274.0,150.24,21.01,5,5,94
5230,Burundi,Yams,1999,58009,1274.0,150.24,21.01,9,9,94
5231,Burundi,Cassava,2000,89953,1274.0,109.87,21.32,6,6,94
5232,Burundi,Maize,2000,10521,1274.0,109.87,21.32,0,0,94
5233,Burundi,Potatoes,2000,25242,1274.0,109.87,21.32,1,1,94
5234,Burundi,"Rice, paddy",2000,30399,1274.0,109.87,21.32,2,2,94
5235,Burundi,Sorghum,2000,12132,1274.0,109.87,21.32,3,3,94
5236,Burundi,Soybeans,2000,7273,1274.0,109.87,21.32,4,4,94
5237,Burundi,Sweet potatoes,2000,62489,1274.0,109.87,21.32,7,7,94
5238,Burundi,Wheat,2000,6774,1274.0,109.87,21.32,5,5,94
